"long" "lat" "m" "sd" "num"
"29" 0.54701758420933 0.327926767293364 230.232047687613 6.14824897702242 3800
"30" 0.320227650142275 0.306351418880746 245.24549174618 5.15832754778071 2700
"31" 0.917455014006235 0.000879399858415127 221.231663832244 1.70341362187355 300
"32" 0.0239931854819879 0.133549662717152 231.242912770557 5.81993816326806 3400
"33" 0.800167283716146 0.860050364256371 232.517771291944 2.71703396526846 800
"34" 0.182706166860648 0.292076904370915 241.87677830736 5.97394021090164 3600
"35" 0.198968141217716 0.811388801723719 246.924243220895 3.86929443749504 1500
"36" 0.926144759962801 0.556488471664023 227.413693160561 3.76254006084167 1500
"37" 0.507680803308263 0.812544361821376 237.820434763392 4.3847834734119 2000
"38" 0.89085139122 0.322106529758312 232.687097384911 5.9282258532742 3600
"39" 0.291005281424616 0.696466665214859 242.432774301387 4.92844506172256 2500
"40" 0.635648142013699 0.864748934812378 237.077474643524 3.07760007302899 1000
"41" 0.130375973721035 0.582158764977008 240.036914933544 5.4084627974084 3000
"42" 0.442715516251512 0.525976193720941 239.378672305871 5.819463919993 3400
"43" 0.653111393179745 0.870248184865341 237.24035635302 2.97383748166379 900
"44" 0.597639263371937 0.640037847446278 233.294033826489 4.53570095306319 2100
"45" 0.918498780315276 0.610743196396623 226.504984867462 3.42743712428036 1200
"46" 0.811364952588454 0.572576031602453 229.242204372569 3.551350709243 1300
"47" 0.42467046428239 0.0345771978548728 224.21527926454 1.65828342551603 300
"48" 0.220736008454114 0.473679333056323 249.610629925734 3.07447776964831 1000
"49" 0.109228736712132 0.295868963705376 250.672610598093 2.50263220364533 700
"50" 0.0139253498334438 0.680659123271238 243.2044192205 5.06336755025433 2600
"51" 0.64510270993365 0.794926639978774 235.161689418472 3.35956311789143 1200
"52" 0.0108896451867186 0.882101120407693 245.921297251813 3.68962314166479 1400
"53" 0.952451932879165 0.900050767415203 232.453698762018 2.22277232325539 500
"54" 0.402912456531078 0.199842641660944 225.466291896631 5.07585740415852 2600
"55" 0.219330868532881 0.418025757648516 251.097553519174 1.77052762000002 400
"56" 0.773029182755388 0.00332673092791811 219.030867051992 0.735537189909616 100
"57" 0.354853422065265 0.766571376995649 244.159674283585 4.52522578815658 2100
"58" 0.624761702292133 0.593325131629128 233.399641181423 4.88070865227449 2400
"59" 0.562708664477337 0.116564147665631 219.996776653302 0.588912105031041 100
"60" 0.14412673440529 0.170872410688084 228.093680524495 5.27031954451055 2800
"61" 0.370985936933197 0.168522155323066 227.465045582414 5.4410456298701 3000
"62" 0.702840158883948 0.0296448932611383 219.36393268285 0.286604544281328 100
"63" 0.509179949054029 0.12866881483607 220.669992566494 0.962255756844457 100
"64" 0.888369466922246 0.828201744079124 229.427125096007 1.82019271345356 400
"65" 0.297222915756516 0.370774940464646 249.519430021655 3.28862030864023 1200
"66" 0.111042069163173 0.206472547545098 234.36397921403 6.31639212823353 4000
"67" 0.481920817539562 0.944214688511565 241.590422160999 2.55178587835553 700
"68" 0.479886799476575 0.400627955928445 244.580196151615 5.14951093978107 2700
"69" 0.283123220639769 0.455769757367205 249.221706176207 3.243948205344 1100
"70" 0.260661009533796 0.378513046879787 250.431348765887 2.5969171600785 700
"71" 0.97771290251473 0.238481295356527 227.899856319218 3.65958706133361 1400
"72" 0.284208333007991 0.0177091966131702 226.098299817842 1.72942739702824 400
"73" 0.674989926407579 0.212541582538281 221.649036315208 3.38150814492916 1200
"74" 0.751867151077371 0.460405577558093 232.818773494455 5.50452009948369 3100
"75" 0.281033742586616 0.499909579169471 245.924419506748 4.5166731248219 2100
"76" 0.620923670602497 0.351882026348729 235.600666391642 6.56351203623729 4400
"77" 0.48617597751366 0.97209958341578 243.4239689498 1.70313387143022 400
"78" 0.729176086303312 0.415616808143444 236.150361873716 6.38438231331048 4100
"79" 0.262256067418028 0.958011736479588 250.398753926543 2.74497197722073 800
"80" 0.23936009265203 0.790630097334273 246.362893404163 4.0625310616911 1700
"81" 0.0363359898156486 0.663035751535092 241.498787991642 5.36566166607112 2900
"82" 0.378387589162681 0.332087158315349 247.698268556222 4.16151076396755 1800
"83" 0.880744338502642 0.155372891602572 223.831073401329 4.05211264318606 1700
"84" 0.169751672504004 0.68213661355013 242.530573569968 5.09833045456259 2600
"85" 0.847807588277385 0.736264513502829 228.694655077621 2.41057981724525 600
"86" 0.0565908126509748 0.978016652865801 250.535936438865 2.64641168296798 800
"87" 0.288727596167009 0.100957905535121 224.334165391965 3.54695572145887 1300
"88" 0.270813506117091 0.146441124159843 225.831601296326 4.88945732890093 2400
"89" 0.740500432654284 0.676440250161104 231.483348440787 3.23017498783887 1100
"90" 0.184282974491827 0.60564678658871 238.821851084035 5.31711510148553 2900
"91" 0.0343696193927899 0.479633441777434 251.881465980165 0.712100010860244 100
"92" 0.483105301497038 0.873838210944552 237.849088272283 3.83569488710182 1500
"93" 0.535377163568977 0.277245375309605 225.66950669091 5.01204955092671 2600
"94" 0.980165243469179 0.687224967128132 228.339528876601 2.0574763852422 500
"95" 0.852728635578882 0.231987928295042 227.260909825784 5.2306677506921 2800
"96" 0.948483188844752 0.0624149643583223 222.260051477691 2.586705526127 700
"97" 0.216972579502035 0.898309380043764 242.916805151644 3.58372870715612 1300
"98" 0.769589444221463 0.259697267569602 226.230579408478 5.24643651455414 2800
"99" 0.0148561672042124 0.0435262684319168 231.443465987676 2.17790446512465 500
"100" 0.133081986532547 0.189236355877016 230.302038449605 5.76887897087505 3400
"101" 0.489116572225001 0.496681760156527 240.26488368182 5.84561257479137 3500
"102" 0.947985796036199 0.202932820585091 226.728789953781 4.30324740829106 1900
"103" 0.326090820899233 0.448199029997457 247.664251800646 4.07471121577698 1700
"104" 0.798769761478994 0.891266746764071 235.60095728322 2.81728227818722 800
"105" 0.0390095146549866 0.941233669525478 247.569557279879 3.42586971922769 1200
"106" 0.804623933838215 0.214340634620748 224.430376539618 4.56581975906229 2100
"107" 0.232006148512941 0.648114069195464 240.008282984387 5.27970627748924 2800
"108" 0.417036797028966 0.884921712328214 238.978573839385 3.78015855494718 1500
"109" 0.871470673942473 0.0875476834895089 222.037525411661 3.11481590167285 1000
"110" 0.701556283365004 0.38936811981909 237.016041098778 6.35084239859847 4100
"111" 0.510934823658317 0.569940393689554 237.296706565005 5.9047462570936 3500
"112" 0.148782049019355 0.445641578034498 251.227887233594 1.58464058027486 300
"113" 0.357452536415774 0.551134339534212 238.26371278141 5.54815794745313 3100
"114" 0.312920733297709 0.739736727342941 245.059352827354 4.50193860118854 2100
"115" 0.399753045749851 0.993834913158324 247.795974364681 1.0250045515627 200
"116" 0.444612574622966 0.749200188841671 240.351065119768 4.92365128391067 2500
"117" 0.075876357531175 0.0534152896334417 228.782545898292 4.02350313025739 1700
"118" 0.498658055428881 0.528125897249207 239.44726080387 5.86782788396798 3500
"119" 0.654310717494693 0.00445869046542794 219.663759053694 0.0801422662756649 100
"120" 0.170253753788304 0.847044613768812 244.093597730656 4.07733704996154 1700
"121" 0.650030361180659 0.194207299503963 220.787149353502 2.55253137587016 700
"122" 0.753588853725232 0.560183783289511 230.484062784507 3.97299310689124 1700
"123" 0.573096906048246 0.728445958180819 235.349768742895 4.59933257115955 2200
"124" 0.000259686316363513 0.0199218208850361 232.165839976697 1.04518228883087 200
"125" 0.0268326278594322 0.78873358159326 251.934885577161 1.86821260676842 400
"126" 0.656545837158337 0.331689845792018 235.703965611649 6.49327473809515 4300
"127" 0.962780507088639 0.3634219586486 231.787646766058 5.18047674972357 2700
"128" 0.295380411110818 0.0442319141076878 225.830147576286 2.38543679154886 600
"129" 0.4122509636553 0.930666249946691 242.346589600658 2.61949557963975 700
"130" 0.580985190396663 0.055762185679283 219.771012811282 0.647403793125114 100
"131" 0.104300224763341 0.81490819223877 249.290929330569 3.10668547520939 1000
"132" 0.571703165703453 0.083520543247927 220.167554889949 0.973220492677732 100
"133" 0.0240971075403504 0.726071006762329 248.269725227291 3.7832338728531 1500
"134" 0.248726128858514 0.317265549821779 245.132237555984 5.1671601633603 2700
"135" 0.0321558515140787 0.591330272129737 244.217943102068 4.92774119398815 2500
"136" 0.567443998960313 0.564974932501558 236.580257800882 5.91004289279961 3600
"137" 0.816440138929989 0.90851777773397 235.84968747106 2.63847177668902 800
"138" 0.0669211595500819 0.486616545697208 251.501222278751 1.29668728639252 200
"139" 0.376519570336677 0.990779329687357 248.640708443538 0.680349556244989 100
"140" 0.193793870888185 0.886873760811053 242.779549633485 3.86672190692873 1500
"141" 0.684902334933169 0.768462282330729 233.971481736145 3.39895970253911 1200
"142" 0.247655705412384 0.38733223558031 250.999216554944 2.13554470272388 500
"143" 0.616854460755363 0.635727858625818 233.068118000419 4.44008720873781 2000
"144" 0.123857548477594 0.639103493773844 240.190309598476 5.36633044583704 2900
"145" 0.849550426053349 0.787791874048766 229.028418400561 2.16696181914295 500
"146" 0.851125163318589 0.275293926886749 230.166024247493 5.76507772402884 3400
"147" 0.745358323941939 0.607774112320505 230.683853133448 3.44442299964827 1200
"148" 0.276569894503802 0.0716004798975773 225.247457927487 2.77792787876966 800
"149" 0.328232659585308 0.698303125950973 241.77635434344 4.93132601886626 2500
"150" 0.361710826406721 0.367298411212396 249.077979185772 3.52650173432989 1300
"151" 0.102516488108318 0.243581595798023 241.483825128211 6.12357309412261 3800
"152" 0.274305867017247 0.537131095147692 240.648288243559 5.51011934971902 3100
"153" 0.615836307201534 0.435940801569726 239.750049178341 6.17472735249226 3900
"154" 0.175376461039763 0.368720423476771 251.470440443325 1.51446931783892 300
"155" 0.794909696748946 0.436542390089016 234.080407033285 5.89726765433302 3500
"156" 0.968764183867723 0.09782024529716 222.791212470387 2.3576253282668 600
"157" 0.434128607126418 0.349577067455743 247.382939816634 4.36002924646542 2000
"158" 0.391084885146003 0.157807916940656 223.433354657123 3.93788926320008 1600
"159" 0.126807660931721 0.416284510701895 251.728880439973 0.92286182402875 100
"160" 0.440350665177684 0.490702726036776 240.39040508888 5.74620419884508 3400
"161" 0.420910860058852 0.137483848600183 222.036714010336 2.74857279786557 800
"162" 0.339413438766729 0.105272703158204 223.866032603879 3.67516522360518 1400
"163" 0.737939161694143 0.256923566876911 225.481716833428 5.07535809251436 2600
"164" 0.862136907544918 0.838104119005613 229.765487035277 1.97170680848799 400
"165" 0.394924605259206 0.554536945491564 238.061111870803 5.60219471777822 3200
"166" 0.742511869999114 0.775026246224064 232.274270407423 2.99955019409695 900
"167" 0.722192622861359 0.603074367162772 231.105028953265 3.7640190832118 1500
"168" 0.764220673998818 0.869982813807204 235.181567746159 2.83531273397509 900
"169" 0.826395731741097 0.939277681284584 237.661812443311 2.45542718478664 700
"170" 0.648225456250831 0.360229012656026 236.888698442573 6.40187835028924 4100
"171" 0.808878041974735 0.0248907633456402 220.125293475628 2.01902193089909 500
"172" 0.959530443458818 0.646972659352701 225.969474699215 2.86508455257187 900
"173" 0.558376270370092 0.857792745107785 236.963715731298 3.6965225693852 1400
"174" 0.362541046860162 0.823328392609954 242.119317291618 4.45140827645433 2000
"175" 0.984260868973099 0.906444402806461 234.620196274102 2.1196999194521 500
"176" 0.381840452634264 0.816682578893844 241.916142141144 4.3840543286578 2000
"177" 0.770064462096896 0.228322964929976 223.916636230834 4.44501644796631 2000
"178" 0.541591676508076 0.96693640022818 242.582904357911 2.29140708814741 600
"179" 0.823498921683989 0.0884209216586314 220.821077720135 2.6232023504989 800
"180" 0.8427272529006 0.152264846142381 222.679451744784 3.69268401579304 1400
"181" 0.0411512325601652 0.824811416429002 250.681953575598 2.50384985003161 700
"182" 0.548290716866963 0.190839458673727 220.435796856478 1.86175035763565 400
"183" 0.967651658522896 0.71386901266966 228.741383992597 1.86195945857134 400
"184" 0.99023861799622 0.615495704317931 223.941420968945 2.49858503671191 700
"185" 0.229459775357973 0.942917266900651 247.73878974306 3.13818365485721 1000
"186" 0.316554181151092 0.631924699104857 237.816485437938 5.18482430434057 2700
"187" 0.336717899749987 0.394271705822088 248.813946226811 3.54733344486689 1300
"188" 0.683449272603262 0.508491241136566 233.35016784084 5.34062052598429 2900
"189" 0.886353669774719 0.273852793773636 230.139823797644 5.54789931936888 3100
"190" 0.670330930289347 0.406527985986322 237.918572276742 6.31599450575029 4000
"191" 0.286713492834941 0.165365974523593 228.21502172972 5.58159964886764 3200
"192" 0.931409089630935 0.253077798961196 228.865151927124 4.78973563598994 2400
"193" 0.925502888681367 0.761019661699422 228.734707103011 1.91783236875113 400
"194" 0.907943039074074 0.674453062831424 227.035352032812 2.78216651475491 800
"195" 0.319267363280058 0.334173516657203 246.928848097406 4.56436078839418 2100
"196" 0.884128925839905 0.754231699949596 228.358572103982 2.22843555440676 500
"197" 0.415968736863695 0.0771289107566699 223.126980752547 2.21474697894746 500
"198" 0.234703985534143 0.218785309547558 234.274792994662 6.45269197876582 4200
"199" 0.627580667472444 0.745490132567938 234.905428884429 4.22984862266862 1800
"200" 0.188514597358182 0.0070837492775172 227.355044485523 1.93133093627096 400
"201" 0.911315266039223 0.563607416535262 227.552867370856 3.82508542370412 1500
"202" 0.545441607382614 0.0656035057040863 220.28963160588 0.853749064546568 200
"203" 0.582834455129225 0.381365318847355 239.318787661808 6.24399224488068 4000
"204" 0.892220322485082 0.398534741536714 233.413452067169 5.99268131832828 3600
"205" 0.279559734806884 0.877224178588483 241.251925781859 3.95857310986002 1600
"206" 0.574143004847225 0.660232630626298 233.306305718734 4.57476777802267 2100
"207" 0.697453749412205 0.845670014709234 235.682169635797 3.00087698594783 1000
"208" 0.872055040257983 0.484431486682501 229.696358346053 4.41480122369735 2000
"209" 0.172993207328953 0.985236777138431 252.777861171056 1.89495504959969 400
"210" 0.352244471672457 0.720872433643322 242.619910476209 4.79657098297297 2400
"211" 0.710921290329192 0.516356015054975 232.370584648274 5.0951099023116 2600
"212" 0.165835499996319 0.954102724894881 250.00930478594 2.98964139242313 900
"213" 0.223269901914522 0.344392454304732 248.943925839253 3.73070194591161 1500
"214" 0.941086088836193 0.72353587369062 228.2244085494 2.08584491065247 500
"215" 0.721522126073483 0.291399658085313 230.138263894885 6.05321931286623 3700
"216" 0.251328403385822 0.93575580850197 246.393728361595 3.16077646044378 1000
"217" 0.568953004612587 0.287363866974134 227.458326048712 5.72620778738105 3300
"218" 0.349681482928805 0.15896571370028 226.43353144107 5.17447413250668 2700
"219" 0.0492460830193013 0.771732250997331 250.75842146473 2.90103765262996 900
"220" 0.828301656786352 0.84206503152661 230.711064858887 2.23117368327884 600
"221" 0.0650951907131821 0.336686651774216 251.964797224521 0.109194224863109 100
"222" 0.606507861785591 0.145015860653482 219.756424096535 0.695825046327486 100
"223" 0.358500892068259 0.470434641470667 244.339744049174 5.07169486855703 2600
"224" 0.738600123131648 0.875608598797116 236.753792257405 2.7501337866547 800
"225" 0.25592284601042 0.467464456182439 249.411614623764 3.12945097602353 1000
"226" 0.136396328486036 0.831317417039536 246.801607568594 3.8704164968108 1500
"227" 0.975838203608524 0.932658518847078 236.046384306125 2.37037097353812 600
"228" 0.474945696820039 0.80433228601981 239.119954514217 4.7190336872386 2300
"229" 0.194401517184917 0.543304672832601 241.33562201765 5.41776612437674 3000
"230" 0.668563311924692 0.678345928629395 233.149388024757 3.78679422622604 1500
"231" 0.154978139566258 0.354782755671069 251.563257686305 1.38128534406709 200
"232" 0.815394063915126 0.123010576647241 221.171410989336 2.87947387906792 900
"233" 0.437818698422518 0.200540785141755 222.271586408672 3.46784596387325 1300
"234" 0.191074689086061 0.756372155725025 247.195590564557 4.07582043172087 1700
"235" 0.735731686358806 0.222473684154451 222.564321877542 3.8264534647879 1500
"236" 0.628395946179982 0.493197594065685 236.550299883506 5.96862200448319 3600
"237" 0.71783060324844 0.848609606871381 235.193511281844 2.8404606774335 900
"238" 0.613274977444205 0.00828054605936632 219.662047752553 0.0473873452068017 100
"239" 0.00472262004483491 0.151709192249458 235.124132931277 5.99933064327568 3600
"240" 0.533194962318987 0.999185980851762 244.032565681975 1.23845760270266 200
"241" 0.224322489325888 0.765614387317561 247.101935181947 4.09266451302411 1700
"242" 0.256788950827904 0.265418588032946 240.845334757224 6.16314246729946 3800
"243" 0.451981022148859 0.598118966486771 236.188478314787 5.5651622639789 3100
"244" 0.153200362898409 0.772952480105683 248.344791410923 3.7636478403609 1500
"245" 0.0524434772161767 0.420564150239807 252.015187800326 0.0592193593583186 100
"246" 0.864045992500149 0.115576962108724 222.414133312277 3.30175516649911 1100
"247" 0.0875123474905267 0.408322864376474 251.99110546014 0.0568831890362041 100
"248" 0.855852840330452 0.549121888698544 228.61118755137 3.73953043528446 1400
"249" 0.273253217725549 0.740225700539537 245.713042901734 4.40930479453719 2000
"250" 0.551611973921303 0.0851985814794898 220.378156517536 1.12872168968168 200
"251" 0.159103372779209 0.0792715252120979 226.51670761158 3.52587675148229 1300
"252" 0.636681659603026 0.977293620907702 242.300506931735 1.64340976411325 300
"253" 0.957317708323244 0.587524608595297 225.752391738352 3.42018895380135 1200
"254" 0.514913028007373 0.625065107625444 234.901539034956 5.37797945947435 2900
"255" 0.0598058891324326 0.357717075519729 252.0564545684 0.0695717762577003 100
"256" 0.833307101188227 0.711729113195557 228.806057455249 2.76232252948775 800
"257" 0.858377912283875 0.17577963600494 223.65825085637 4.11073632640642 1800
"258" 0.638680875207763 0.617430292199366 232.610952115637 4.39210475306623 2000
"259" 0.201378870250657 0.167215014466085 227.501154432673 5.3332970516337 2900
"260" 0.346653579584323 0.609498093883973 236.593448900856 5.43161866744693 3000
"261" 0.309860965178814 0.854817084436305 241.076667886447 4.26601236915425 1900
"262" 0.96088317346666 0.95329267370468 236.467027788342 2.32114353368211 600
"263" 0.0200673457523808 0.397304225961212 252.085752992378 0.027612302726696 100
"264" 0.409895388698671 0.372249625883531 248.124714927567 3.8491753330584 1500
"265" 0.0637097466895357 0.665517817657907 241.02399342279 5.24246127526714 2800
"266" 0.0901537075680681 0.724747209005058 245.464634410269 4.74295506024151 2300
"267" 0.140164531066082 0.28131670702761 245.377001789549 5.17759471786296 2700
"268" 0.180521398110315 0.47491241688747 249.961990391651 2.78033899451828 800
"269" 0.688064032030292 0.182036190827377 220.224606251619 2.09950448191539 500
"270" 0.461632573718671 0.619993795201648 235.476176359806 5.42449582770725 3000
"271" 0.707129743047059 0.892433151217177 238.604125582252 2.58472054975522 700
"272" 0.565571793680545 0.776847532467451 236.508974374788 4.40828978299183 2000
"273" 0.857896324764006 0.896658664659131 232.953571966708 2.52172612536496 700
"274" 0.208483383703046 0.643368725421373 240.017323776329 5.27301211136307 2800
"275" 0.332007782895584 0.0487405059677549 225.143946379668 2.67094887436164 800
"276" 0.630817553311586 0.312166275991593 234.376560245925 6.34407552089641 4100
"277" 0.694103541866876 0.53550927721709 232.353671188324 4.83951918450308 2400
"278" 0.258917471484281 0.347639623599127 248.396864706019 3.92360863348866 1600
"279" 0.236253805761226 0.300238199510612 243.170686778841 5.71851226473893 3300
"280" 0.781630284390878 0.916627619780134 238.248316572443 2.62256176867394 700
"281" 0.883866041887552 0.208066903244704 225.997050053969 4.84800780551401 2400
"282" 0.463474942083471 0.184400251228828 221.183592965412 2.24626955218147 600
"283" 0.202115014215466 0.217623875028454 233.156458932492 6.2091682540839 3900
"284" 0.139893090673257 0.878168867504224 243.315730184532 3.88581566191642 1600
"285" 0.0504568960913457 0.695247193445452 242.20976991004 5.14178897091207 2700
"286" 0.704415053610224 0.489002646223176 233.274347792146 5.43910691060194 3000
"287" 0.577353034470696 0.936106577250641 240.489851424787 2.52719965826792 700
"288" 0.468003652931657 0.500076967252884 240.314021680452 5.83032277622145 3500
"289" 0.938579812753014 0.126319881852251 223.456962559915 3.3048177049515 1100
"290" 0.473770933513995 0.245040760504082 221.718934691518 3.08122468540321 1000
"291" 0.965524877667893 0.0515999972037971 221.576042947437 2.2263228175269 500
"292" 0.782051439611707 0.481678646598943 231.549203762549 5.09219314525365 2600
"293" 0.197032887957059 0.78571176543273 247.496355360117 3.98999144058485 1600
"294" 0.0182750439466909 0.302276227353141 251.576036529698 0.936929847944307 100
"295" 0.619602386887185 0.266480435175821 228.78329687471 5.93889330775223 3600
"296" 0.365929853072856 0.888444582367782 239.817321168507 3.74414822149358 1500
"297" 0.157390827168245 0.743010655311868 246.899482451891 4.1767277412684 1800
"298" 0.543646804756485 0.410721881047357 242.146656287115 5.68084066491591 3300
"299" 0.186004178691655 0.135388856810518 225.843324101608 4.44220538762367 2000
"300" 0.502200540703721 0.703620365977287 235.262558022578 4.84191947298866 2400
"301" 0.418868272867054 0.494417043565307 240.45069614872 5.65904932440606 3300
"302" 0.973463042361662 0.819653875340242 230.194942232631 1.05882697755608 200
"303" 0.524960743090138 0.0387237816634588 220.770284549167 1.15535626584684 200
"304" 0.293853343631141 0.204024731156882 233.511583534563 6.46826263137814 4200
"305" 0.00798161725746468 0.570952793257311 247.2049720292 4.12685087393235 1800
"306" 0.603444324333686 0.545075236436911 236.0863892351 5.67995433123202 3300
"307" 0.845414415409788 0.450065419955645 231.540439921756 5.32242928334879 2900
"308" 0.340319485277869 0.0213912101476453 225.575299401136 2.12534873061081 500
"309" 0.589428670767229 0.311228768604808 232.070116368862 6.34608633075181 4100
"310" 0.897567700382322 0.52050550434459 228.957474919755 4.1207887479347 1800
"311" 0.555696937478613 0.612303131789435 234.78813848165 5.31351033596558 2900
"312" 0.60882713362528 0.964680599957704 241.960974940588 2.10468663467068 500
"313" 0.253105947098695 0.708259935738984 243.583703061229 4.93185824970178 2500
"314" 0.867901880092453 0.982282068535686 239.064377376197 1.94485016883097 400
"315" 0.15027092748275 0.249560104866512 238.323629926046 6.37887565018792 4100
"316" 0.0612679406460375 0.149186661288142 230.813588128578 5.96313487646945 3600
"317" 0.557270720021799 0.457683325553779 240.826115717961 5.94444648766963 3600
"318" 0.529477279960644 0.851243600288872 236.98088755778 3.99243660660269 1600
"319" 0.632914772829972 0.131304476058111 219.6534939765 0.595418551512772 100
"320" 0.661483945539687 0.821754147807136 235.540881772408 3.21089465018947 1100
"321" 0.207646211251151 0.321894763974473 245.955342634091 5.02025014907617 2600
"322" 0.988816059851088 0.309657853186596 229.226167509833 3.35331173036959 1200
"323" 0.330324102277868 0.961423875682056 248.398440186008 2.07484804297187 500
"324" 0.373429579910357 0.584443179109599 236.629125379017 5.55335389594106 3100
"325" 0.592887177203782 0.577439673460089 235.163461156419 5.62000638868174 3200
"326" 0.39717089490965 0.0904995754826814 223.147289540487 2.58403593562392 700
"327" 0.762614060657565 0.835872863540426 233.054210089372 2.75204312251609 800
"328" 0.971525143363979 0.288536852619145 229.569810289011 3.97586203323551 1600
"329" 0.786280635204632 0.377321012442466 235.238833596633 6.33223151156094 4100
"330" 0.204646147352643 0.920386832969729 245.041046741674 3.29851016274017 1100
"331" 0.936847311925143 0.339001137065701 232.311211911632 5.5078364413156 3100
"332" 0.128251216572244 0.730320953506511 246.054498446678 4.70842656224252 2300
"333" 0.622788075753022 0.705897917886265 234.024438346055 4.2045119076353 1800
"334" 0.43844253682252 0.626305548414122 235.563060665262 5.43853032688402 3000
"335" 0.731635361224879 0.803636612100992 232.825104659135 2.99715127803434 900
"336" 0.792644124468323 0.270200115591288 228.415511598374 5.60642130056091 3200
"337" 0.401975535533391 0.430749187755398 243.932534079576 5.18361923138127 2700
"338" 0.301899484394118 0.575862043787725 237.344794082815 5.46399720486888 3000
"339" 0.493088853000198 0.314953618621919 226.450775287301 5.25027913501673 2800
"340" 0.215447811174672 0.670531841502991 241.410141164793 5.24475206577271 2800
"341" 0.527004998887423 0.827907203412615 237.429079850825 4.23791052093498 1900
"342" 0.264491030009463 0.758067092539277 246.046152986192 4.33116901373375 1900
"343" 0.0926703460444696 0.950698858469259 248.776193666209 3.15190213728958 1000
"344" 0.726255101272371 0.476090629955288 232.931525626415 5.46690539035944 3000
"345" 0.860564921871759 0.600277724906802 227.906604302167 3.32890297875622 1200
"346" 0.877191469177138 0.518800718061626 228.875708305674 4.07032817916324 1700
"347" 0.0432319968668744 0.22664437702857 244.309262601745 5.49978928361081 3100
"348" 0.779325737955049 0.0667526071588509 219.618219434048 1.39193510163902 200
"349" 0.687538589815143 0.948544984352309 241.332928323774 1.72566530713386 400
"350" 0.595155021207873 0.895227069880813 238.243946420172 2.99416685160462 900
"351" 0.905370716966689 0.464061137249228 230.521519089663 4.83770870056127 2400
"352" 0.841156869338825 0.0722390637542121 220.94897615425 2.54961877655787 700
"353" 0.315553252571262 0.673295479625929 240.298749153302 5.26708386394876 2800
"354" 0.410613753501792 0.40529522320861 245.045405248691 4.93468772969313 2500
"355" 0.875011504036374 0.425104037578683 232.627192783177 5.63989561009189 3200
"356" 0.344612624797504 0.928539899951313 243.634018231328 2.88893120717577 900
"357" 0.116435404142365 0.867047597940546 244.045821603372 4.0034507058251 1700
"358" 0.167291194627527 0.580768287117593 239.298674900492 5.48549932756807 3100
"359" 0.076069946307689 0.68498682098696 241.704288749734 5.3030867615247 2900
"360" 0.0965273416619748 0.512520780437626 248.705820023906 3.5271161535034 1300
"361" 0.0733299555303529 0.262719415358268 247.344107030451 4.47030759826849 2000
"362" 0.879752552096266 0.0577852407577448 221.922685834482 2.98782378228122 900
"363" 0.898383508772124 0.352541127878241 233.387869185018 6.05046470444749 3700
"364" 0.226258612000849 0.511833286071196 244.391900778353 4.7666894952409 2300
"365" 0.0478095302977599 0.853051724614575 246.708417811246 3.60677586013852 1400
"366" 0.818218172263354 0.193288938767277 223.497865550375 4.00174326243611 1700
"367" 0.766570243807975 0.651415715651587 230.349269544231 3.30541076627973 1100
"368" 0.955159258621745 0.752672436135355 229.212953938058 1.40982081789179 300
"369" 0.494794087413698 0.186120516959578 220.77455271973 1.72917769064433 300
